keep,rand,default,loan_amount,emp_length,home_ownership,income,loan_purpose,debt_to_income,credit_score,recent_inquiry,delinquent,credit_accounts,bad_public_record,credit_utilization,past_bankrupt
1,0.084501715,0,HIGH,10+ years,MORTGAGE,HIGH,other,LOW,HIGH,YES,NEVER,MANY,NO,LOW,NO
1,0.124001037,0,MEDIUM,2 - 5 years,OWN,LOW,credit_card,AVERAGE,AVERAGE,YES,MORE THAN 2 YEARS AGO,AVERAGE,NO,MEDIUM,NO
0,0.363667183,0,HIGH,10+ years,MORTGAGE,MEDIUM,credit_card,HIGH,AVERAGE,NO,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.739283948,0,HIGH,2 - 5 years,RENT,HIGH,debt_consolidation,LOW,AVERAGE,YES,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.88508044,0,HIGH,2 - 5 years,RENT,HIGH,credit_card,AVERAGE,AVERAGE,YES,NEVER,AVERAGE,NO,HIGH,NO
0,0.564458816,0,MEDIUM,< 2 years,RENT,MEDIUM,major_purchase,AVERAGE,AVERAGE,YES,NEVER,AVERAGE,NO,MEDIUM,NO
1,0.101858196,0,MEDIUM,2 - 5 years,RENT,LOW,other,AVERAGE,AVERAGE,YES,NEVER,MANY,NO,MEDIUM,NO
0,0.611324628,0,LOW,< 2 years,RENT,LOW,debt_consolidation,HIGH,LOW,NO,MORE THAN 2 YEARS AGO,AVERAGE,NO,MEDIUM,NO
0,0.799809313,0,MEDIUM,< 2 years,MORTGAGE,MEDIUM,other,AVERAGE,AVERAGE,NO,NEVER,MANY,NO,MEDIUM,NO
1,0.547296425,1,MEDIUM,2 - 5 years,RENT,MEDIUM,wedding,HIGH,AVERAGE,YES,IN PAST 2 YEARS,MANY,NO,MEDIUM,NO
1,0.641803904,1,MEDIUM,2 - 5 years,RENT,LOW,debt_consolidation,LOW,AVERAGE,NO,NEVER,FEW,NO,HIGH,NO
0,0.877459899,0,LOW,10+ years,RENT,MEDIUM,debt_consolidation,AVERAGE,AVERAGE,YES,NEVER,FEW,NO,MEDIUM,NO
1,0.651727216,1,HIGH,2 - 5 years,MORTGAGE,HIGH,debt_consolidation,AVERAGE,AVERAGE,NO,NEVER,MANY,NO,HIGH,NO
0,0.508042826,0,HIGH,2 - 5 years,MORTGAGE,HIGH,credit_card,AVERAGE,AVERAGE,YES,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.248685654,0,LOW,2 - 5 years,MORTGAGE,MEDIUM,other,LOW,AVERAGE,NO,NEVER,FEW,NO,HIGH,NO
1,0.739776402,1,HIGH,10+ years,RENT,MEDIUM,debt_consolidation,HIGH,AVERAGE,NO,NEVER,AVERAGE,NO,HIGH,NO
0,0.801254303,0,MEDIUM,10+ years,MORTGAGE,MEDIUM,other,AVERAGE,HIGH,YES,NEVER,MANY,NO,MEDIUM,NO
0,0.419556351,0,MEDIUM,2 - 5 years,RENT,MEDIUM,other,LOW,AVERAGE,NO,IN PAST 2 YEARS,FEW,NO,LOW,NO
0,0.855700192,0,LOW,< 2 years,RENT,LOW,major_purchase,AVERAGE,AVERAGE,YES,MORE THAN 2 YEARS AGO,AVERAGE,NO,MEDIUM,NO
0,0.450693665,0,HIGH,10+ years,RENT,HIGH,debt_consolidation,HIGH,AVERAGE,YES,NEVER,AVERAGE,NO,HIGH,NO
0,0.260295611,0,MEDIUM,6 - 9 years,RENT,MEDIUM,credit_card,AVERAGE,LOW,NO,MORE THAN 2 YEARS AGO,MANY,NO,MEDIUM,NO
0,0.500214314,0,MEDIUM,2 - 5 years,RENT,HIGH,debt_consolidation,LOW,AVERAGE,NO,NEVER,FEW,NO,MEDIUM,NO
0,0.616605961,0,MEDIUM,10+ years,RENT,LOW,debt_consolidation,LOW,AVERAGE,NO,NEVER,FEW,NO,HIGH,NO
0,0.631603401,0,LOW,6 - 9 years,MORTGAGE,HIGH,home_improvement,AVERAGE,HIGH,YES,NEVER,AVERAGE,NO,LOW,NO
1,0.082317655,0,HIGH,10+ years,MORTGAGE,MEDIUM,home_improvement,HIGH,AVERAGE,YES,NEVER,FEW,NO,MEDIUM,NO
0,0.236398778,0,HIGH,2 - 5 years,RENT,MEDIUM,debt_consolidation,HIGH,AVERAGE,NO,MORE THAN 2 YEARS AGO,MANY,NO,HIGH,NO
0,0.782581277,0,HIGH,2 - 5 years,RENT,HIGH,debt_consolidation,AVERAGE,AVERAGE,YES,MORE THAN 2 YEARS AGO,MANY,NO,MEDIUM,NO
0,0.729940111,0,MEDIUM,6 - 9 years,RENT,LOW,debt_consolidation,LOW,AVERAGE,YES,MORE THAN 2 YEARS AGO,MANY,NO,LOW,NO
0,0.73509665,0,HIGH,6 - 9 years,MORTGAGE,HIGH,other,AVERAGE,LOW,NO,NEVER,AVERAGE,NO,MEDIUM,NO
1,0.106553884,0,HIGH,< 2 years,MORTGAGE,MEDIUM,home_improvement,AVERAGE,AVERAGE,YES,MORE THAN 2 YEARS AGO,AVERAGE,NO,MEDIUM,NO
0,0.182175614,0,HIGH,10+ years,RENT,MEDIUM,other,AVERAGE,HIGH,NO,NEVER,MANY,NO,LOW,NO
1,0.814120937,1,LOW,unemployed,RENT,MEDIUM,credit_card,LOW,AVERAGE,NO,MORE THAN 2 YEARS AGO,AVERAGE,NO,HIGH,NO
0,0.676212912,0,MEDIUM,6 - 9 years,RENT,LOW,credit_card,AVERAGE,AVERAGE,NO,NEVER,AVERAGE,NO,HIGH,NO
0,0.687822124,0,MEDIUM,2 - 5 years,RENT,MEDIUM,debt_consolidation,AVERAGE,AVERAGE,NO,NEVER,AVERAGE,NO,LOW,NO
0,0.851336541,0,MEDIUM,< 2 years,RENT,MEDIUM,debt_consolidation,AVERAGE,AVERAGE,NO,MORE THAN 2 YEARS AGO,AVERAGE,NO,HIGH,NO
1,0.100018223,0,MEDIUM,2 - 5 years,RENT,LOW,debt_consolidation,HIGH,AVERAGE,NO,NEVER,AVERAGE,NO,HIGH,NO
1,0.501602571,1,MEDIUM,10+ years,RENT,MEDIUM,debt_consolidation,AVERAGE,LOW,NO,IN PAST 2 YEARS,FEW,NO,HIGH,NO
0,0.344399307,0,MEDIUM,10+ years,MORTGAGE,LOW,debt_consolidation,AVERAGE,LOW,NO,MORE THAN 2 YEARS AGO,AVERAGE,NO,HIGH,NO
0,0.218426189,0,HIGH,6 - 9 years,MORTGAGE,MEDIUM,debt_consolidation,AVERAGE,HIGH,YES,NEVER,MANY,NO,LOW,NO
0,0.221081238,0,HIGH,2 - 5 years,RENT,HIGH,debt_consolidation,AVERAGE,AVERAGE,YES,NEVER,AVERAGE,NO,HIGH,NO
0,0.79284666,0,MEDIUM,10+ years,MORTGAGE,HIGH,credit_card,LOW,AVERAGE,YES,MORE THAN 2 YEARS AGO,AVERAGE,NO,MEDIUM,NO
0,0.508621203,0,HIGH,2 - 5 years,MORTGAGE,HIGH,car,LOW,HIGH,NO,NEVER,FEW,NO,MEDIUM,NO
0,0.231259449,0,HIGH,10+ years,MORTGAGE,MEDIUM,debt_consolidation,AVERAGE,AVERAGE,NO,NEVER,FEW,NO,HIGH,NO
0,0.812043897,0,HIGH,6 - 9 years,RENT,MEDIUM,debt_consolidation,HIGH,AVERAGE,NO,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.662454736,0,MEDIUM,unemployed,MORTGAGE,MEDIUM,debt_consolidation,AVERAGE,AVERAGE,NO,MORE THAN 2 YEARS AGO,AVERAGE,NO,LOW,NO
0,0.689571361,0,LOW,10+ years,MORTGAGE,HIGH,debt_consolidation,AVERAGE,HIGH,YES,NEVER,MANY,NO,LOW,NO
0,0.200976751,0,HIGH,2 - 5 years,MORTGAGE,HIGH,debt_consolidation,AVERAGE,AVERAGE,YES,NEVER,AVERAGE,NO,MEDIUM,NO
1,0.105873746,0,HIGH,6 - 9 years,MORTGAGE,MEDIUM,small_business,LOW,AVERAGE,NO,NEVER,FEW,YES,LOW,YES
0,0.530062011,0,MEDIUM,10+ years,RENT,HIGH,debt_consolidation,AVERAGE,AVERAGE,YES,NEVER,MANY,NO,MEDIUM,NO
0,0.814694949,0,MEDIUM,2 - 5 years,MORTGAGE,HIGH,medical,AVERAGE,AVERAGE,YES,MORE THAN 2 YEARS AGO,AVERAGE,NO,MEDIUM,NO
1,0.466651538,1,HIGH,< 2 years,MORTGAGE,HIGH,other,HIGH,LOW,YES,IN PAST 2 YEARS,MANY,NO,MEDIUM,NO
0,0.987521858,0,LOW,2 - 5 years,MORTGAGE,HIGH,home_improvement,AVERAGE,AVERAGE,YES,NEVER,MANY,NO,HIGH,NO
0,0.171702652,0,HIGH,2 - 5 years,MORTGAGE,HIGH,credit_card,AVERAGE,LOW,NO,MORE THAN 2 YEARS AGO,AVERAGE,NO,HIGH,NO
0,0.269101623,0,MEDIUM,2 - 5 years,OWN,LOW,credit_card,AVERAGE,AVERAGE,YES,NEVER,FEW,NO,MEDIUM,NO
0,0.689969674,0,HIGH,2 - 5 years,MORTGAGE,MEDIUM,home_improvement,HIGH,AVERAGE,YES,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.856108186,0,LOW,2 - 5 years,RENT,LOW,moving,HIGH,AVERAGE,NO,NEVER,FEW,NO,LOW,NO
0,0.931781329,0,HIGH,2 - 5 years,RENT,HIGH,debt_consolidation,AVERAGE,AVERAGE,YES,NEVER,AVERAGE,NO,HIGH,NO
0,0.818732843,0,MEDIUM,10+ years,MORTGAGE,MEDIUM,debt_consolidation,AVERAGE,HIGH,NO,NEVER,MANY,NO,LOW,NO
0,0.456567341,0,HIGH,6 - 9 years,MORTGAGE,HIGH,house,AVERAGE,HIGH,YES,NEVER,AVERAGE,NO,LOW,NO
0,0.392522173,0,HIGH,< 2 years,RENT,MEDIUM,debt_consolidation,AVERAGE,LOW,NO,IN PAST 2 YEARS,AVERAGE,NO,MEDIUM,NO
0,0.445777462,0,HIGH,6 - 9 years,MORTGAGE,HIGH,debt_consolidation,AVERAGE,AVERAGE,NO,MORE THAN 2 YEARS AGO,AVERAGE,NO,MEDIUM,NO
1,0.058970564,0,HIGH,< 2 years,MORTGAGE,HIGH,house,LOW,HIGH,YES,NEVER,MANY,NO,LOW,NO
0,0.289767547,0,MEDIUM,< 2 years,MORTGAGE,MEDIUM,debt_consolidation,LOW,AVERAGE,YES,MORE THAN 2 YEARS AGO,AVERAGE,NO,LOW,NO
0,0.218946646,0,HIGH,6 - 9 years,MORTGAGE,MEDIUM,debt_consolidation,AVERAGE,AVERAGE,NO,NEVER,MANY,NO,MEDIUM,NO
0,0.661348246,0,LOW,10+ years,MORTGAGE,HIGH,car,AVERAGE,AVERAGE,YES,MORE THAN 2 YEARS AGO,FEW,NO,HIGH,NO
1,0.537459418,1,HIGH,6 - 9 years,MORTGAGE,MEDIUM,debt_consolidation,AVERAGE,AVERAGE,YES,NEVER,MANY,NO,MEDIUM,NO
0,0.415186385,0,HIGH,2 - 5 years,MORTGAGE,HIGH,home_improvement,AVERAGE,AVERAGE,NO,MORE THAN 2 YEARS AGO,AVERAGE,NO,MEDIUM,NO
1,0.147925903,0,HIGH,2 - 5 years,OWN,HIGH,debt_consolidation,AVERAGE,AVERAGE,NO,NEVER,MANY,NO,HIGH,NO
0,0.704947784,0,MEDIUM,6 - 9 years,RENT,LOW,debt_consolidation,HIGH,AVERAGE,YES,MORE THAN 2 YEARS AGO,AVERAGE,NO,MEDIUM,NO
1,0.34660669,1,HIGH,6 - 9 years,OWN,LOW,debt_consolidation,HIGH,LOW,NO,NEVER,MANY,NO,HIGH,NO
0,0.31307973,0,LOW,2 - 5 years,RENT,LOW,moving,AVERAGE,AVERAGE,YES,NEVER,FEW,NO,HIGH,NO
0,0.4056059,0,MEDIUM,6 - 9 years,RENT,MEDIUM,credit_card,AVERAGE,AVERAGE,NO,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.234486983,0,MEDIUM,10+ years,MORTGAGE,HIGH,small_business,LOW,HIGH,NO,MORE THAN 2 YEARS AGO,FEW,NO,LOW,NO
0,0.899608731,0,MEDIUM,6 - 9 years,RENT,MEDIUM,credit_card,AVERAGE,AVERAGE,NO,NEVER,FEW,NO,MEDIUM,NO
0,0.205635296,0,LOW,< 2 years,MORTGAGE,LOW,debt_consolidation,LOW,AVERAGE,NO,NEVER,FEW,NO,MEDIUM,NO
0,0.514959165,0,LOW,6 - 9 years,MORTGAGE,MEDIUM,debt_consolidation,AVERAGE,AVERAGE,NO,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.232083672,0,MEDIUM,< 2 years,MORTGAGE,MEDIUM,debt_consolidation,LOW,HIGH,YES,NEVER,AVERAGE,NO,LOW,NO
1,0.789002946,1,HIGH,2 - 5 years,MORTGAGE,HIGH,credit_card,HIGH,AVERAGE,NO,NEVER,AVERAGE,NO,HIGH,NO
1,0.102408783,0,LOW,6 - 9 years,MORTGAGE,MEDIUM,debt_consolidation,LOW,AVERAGE,YES,MORE THAN 2 YEARS AGO,FEW,NO,HIGH,NO
1,0.400813336,1,LOW,unemployed,MORTGAGE,MEDIUM,debt_consolidation,HIGH,AVERAGE,NO,NEVER,AVERAGE,NO,MEDIUM,NO
1,0.016201604,0,MEDIUM,unemployed,RENT,MEDIUM,debt_consolidation,AVERAGE,AVERAGE,NO,IN PAST 2 YEARS,FEW,NO,MEDIUM,NO
1,0.018754118,1,MEDIUM,6 - 9 years,MORTGAGE,HIGH,debt_consolidation,AVERAGE,LOW,YES,NEVER,MANY,NO,MEDIUM,NO
0,0.708515455,0,HIGH,2 - 5 years,RENT,MEDIUM,credit_card,HIGH,AVERAGE,YES,NEVER,FEW,NO,MEDIUM,NO
0,0.563312899,0,MEDIUM,10+ years,RENT,HIGH,other,AVERAGE,AVERAGE,NO,NEVER,MANY,NO,HIGH,NO
1,0.815768232,1,LOW,2 - 5 years,RENT,LOW,debt_consolidation,AVERAGE,LOW,YES,MORE THAN 2 YEARS AGO,AVERAGE,NO,HIGH,NO
0,0.684241932,0,MEDIUM,2 - 5 years,MORTGAGE,MEDIUM,debt_consolidation,AVERAGE,LOW,NO,MORE THAN 2 YEARS AGO,AVERAGE,NO,HIGH,NO
1,0.414826282,1,HIGH,10+ years,RENT,MEDIUM,small_business,LOW,AVERAGE,NO,NEVER,FEW,NO,MEDIUM,NO
0,0.843205048,0,HIGH,< 2 years,RENT,MEDIUM,debt_consolidation,AVERAGE,AVERAGE,NO,NEVER,AVERAGE,NO,HIGH,NO
0,0.928843082,0,HIGH,2 - 5 years,RENT,MEDIUM,debt_consolidation,AVERAGE,AVERAGE,YES,NEVER,MANY,NO,HIGH,NO
0,0.861650333,0,HIGH,2 - 5 years,MORTGAGE,HIGH,debt_consolidation,LOW,AVERAGE,YES,NEVER,FEW,NO,HIGH,NO
0,0.954109346,0,HIGH,6 - 9 years,MORTGAGE,MEDIUM,credit_card,AVERAGE,AVERAGE,NO,MORE THAN 2 YEARS AGO,AVERAGE,NO,MEDIUM,NO
0,0.207581242,0,HIGH,6 - 9 years,MORTGAGE,HIGH,credit_card,AVERAGE,AVERAGE,NO,NEVER,MANY,NO,MEDIUM,NO
0,0.581864481,0,HIGH,2 - 5 years,RENT,HIGH,debt_consolidation,AVERAGE,LOW,NO,MORE THAN 2 YEARS AGO,AVERAGE,NO,HIGH,NO
0,0.360272512,0,HIGH,6 - 9 years,OWN,HIGH,other,LOW,HIGH,NO,NEVER,FEW,NO,LOW,NO
0,0.60932986,0,HIGH,2 - 5 years,MORTGAGE,MEDIUM,house,HIGH,AVERAGE,YES,NEVER,AVERAGE,NO,MEDIUM,NO
1,0.247331954,1,HIGH,2 - 5 years,RENT,MEDIUM,debt_consolidation,LOW,AVERAGE,YES,NEVER,FEW,NO,MEDIUM,NO
0,0.42736407,0,HIGH,2 - 5 years,MORTGAGE,HIGH,debt_consolidation,AVERAGE,AVERAGE,NO,NEVER,MANY,NO,MEDIUM,NO
0,0.382817331,0,HIGH,10+ years,RENT,MEDIUM,debt_consolidation,HIGH,AVERAGE,YES,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.958043145,0,LOW,10+ years,MORTGAGE,MEDIUM,major_purchase,AVERAGE,AVERAGE,NO,NEVER,FEW,NO,MEDIUM,NO
0,0.611969767,0,MEDIUM,6 - 9 years,RENT,MEDIUM,small_business,LOW,AVERAGE,NO,NEVER,FEW,NO,MEDIUM,NO
0,0.660232233,0,MEDIUM,6 - 9 years,RENT,LOW,debt_consolidation,AVERAGE,AVERAGE,NO,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.871291532,0,LOW,10+ years,RENT,MEDIUM,debt_consolidation,AVERAGE,HIGH,NO,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.38096174,0,LOW,< 2 years,MORTGAGE,MEDIUM,debt_consolidation,LOW,LOW,YES,MORE THAN 2 YEARS AGO,FEW,NO,LOW,NO
0,0.790542482,0,HIGH,6 - 9 years,MORTGAGE,MEDIUM,debt_consolidation,HIGH,LOW,YES,NEVER,MANY,NO,HIGH,NO
0,0.231430426,0,HIGH,10+ years,MORTGAGE,MEDIUM,credit_card,AVERAGE,LOW,YES,MORE THAN 2 YEARS AGO,AVERAGE,NO,HIGH,NO
1,0.255585407,1,HIGH,< 2 years,MORTGAGE,HIGH,debt_consolidation,AVERAGE,LOW,YES,NEVER,AVERAGE,NO,HIGH,NO
0,0.938407003,0,HIGH,10+ years,MORTGAGE,MEDIUM,debt_consolidation,AVERAGE,AVERAGE,YES,NEVER,MANY,NO,MEDIUM,NO
0,0.378405561,0,MEDIUM,2 - 5 years,MORTGAGE,HIGH,credit_card,LOW,HIGH,NO,NEVER,AVERAGE,NO,LOW,NO
0,0.814998779,0,MEDIUM,< 2 years,RENT,MEDIUM,debt_consolidation,AVERAGE,AVERAGE,NO,NEVER,FEW,NO,MEDIUM,NO
0,0.358585553,0,LOW,10+ years,RENT,MEDIUM,medical,AVERAGE,AVERAGE,YES,MORE THAN 2 YEARS AGO,FEW,YES,MEDIUM,YES
0,0.652655319,0,MEDIUM,6 - 9 years,RENT,MEDIUM,credit_card,AVERAGE,AVERAGE,YES,NEVER,AVERAGE,NO,MEDIUM,NO
1,0.579145011,1,LOW,2 - 5 years,RENT,MEDIUM,car,AVERAGE,LOW,NO,IN PAST 2 YEARS,FEW,NO,LOW,NO
0,0.61236286,0,HIGH,10+ years,RENT,HIGH,debt_consolidation,AVERAGE,AVERAGE,NO,NEVER,MANY,NO,HIGH,NO
0,0.466493023,0,MEDIUM,< 2 years,RENT,MEDIUM,debt_consolidation,AVERAGE,AVERAGE,YES,NEVER,FEW,NO,MEDIUM,NO
0,0.372005495,0,HIGH,6 - 9 years,MORTGAGE,MEDIUM,car,AVERAGE,AVERAGE,NO,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.398040717,0,LOW,10+ years,RENT,MEDIUM,debt_consolidation,HIGH,LOW,NO,MORE THAN 2 YEARS AGO,AVERAGE,NO,HIGH,NO
0,0.167821321,0,LOW,10+ years,MORTGAGE,MEDIUM,credit_card,HIGH,AVERAGE,YES,MORE THAN 2 YEARS AGO,AVERAGE,NO,HIGH,NO
0,0.374837537,0,LOW,< 2 years,OWN,LOW,car,AVERAGE,AVERAGE,NO,IN PAST 2 YEARS,AVERAGE,NO,MEDIUM,NO
0,0.583485636,0,MEDIUM,< 2 years,RENT,LOW,debt_consolidation,AVERAGE,AVERAGE,NO,NEVER,FEW,NO,MEDIUM,NO
0,0.514722101,0,MEDIUM,10+ years,RENT,MEDIUM,debt_consolidation,HIGH,AVERAGE,NO,MORE THAN 2 YEARS AGO,MANY,NO,MEDIUM,NO
0,0.40836794,0,LOW,2 - 5 years,MORTGAGE,HIGH,debt_consolidation,LOW,LOW,YES,MORE THAN 2 YEARS AGO,AVERAGE,NO,MEDIUM,NO
0,0.276513238,0,LOW,2 - 5 years,RENT,LOW,debt_consolidation,AVERAGE,AVERAGE,NO,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.168264878,0,MEDIUM,10+ years,MORTGAGE,MEDIUM,debt_consolidation,HIGH,AVERAGE,NO,NEVER,MANY,NO,MEDIUM,NO
0,0.3350611,0,LOW,6 - 9 years,MORTGAGE,LOW,debt_consolidation,AVERAGE,AVERAGE,YES,NEVER,AVERAGE,NO,HIGH,NO
0,0.938527616,0,LOW,< 2 years,MORTGAGE,MEDIUM,other,AVERAGE,AVERAGE,YES,IN PAST 2 YEARS,MANY,NO,LOW,NO
0,0.351902995,0,HIGH,10+ years,RENT,MEDIUM,debt_consolidation,HIGH,AVERAGE,YES,MORE THAN 2 YEARS AGO,AVERAGE,NO,HIGH,NO
0,0.243707579,0,MEDIUM,2 - 5 years,RENT,MEDIUM,credit_card,AVERAGE,AVERAGE,NO,NEVER,FEW,NO,MEDIUM,NO
0,0.198896064,0,MEDIUM,2 - 5 years,MORTGAGE,MEDIUM,debt_consolidation,LOW,AVERAGE,NO,NEVER,FEW,NO,MEDIUM,NO
0,0.853159264,0,HIGH,2 - 5 years,MORTGAGE,HIGH,other,HIGH,AVERAGE,YES,IN PAST 2 YEARS,MANY,NO,LOW,NO
0,0.178796746,0,HIGH,6 - 9 years,MORTGAGE,MEDIUM,debt_consolidation,AVERAGE,AVERAGE,YES,NEVER,AVERAGE,NO,HIGH,NO
0,0.741380219,0,MEDIUM,2 - 5 years,RENT,LOW,major_purchase,LOW,AVERAGE,YES,MORE THAN 2 YEARS AGO,FEW,NO,MEDIUM,NO
0,0.575461977,0,HIGH,10+ years,OWN,HIGH,car,HIGH,AVERAGE,YES,MORE THAN 2 YEARS AGO,MANY,NO,MEDIUM,NO
0,0.352897092,0,HIGH,< 2 years,RENT,MEDIUM,credit_card,HIGH,AVERAGE,YES,NEVER,AVERAGE,NO,HIGH,NO
1,0.273969904,1,LOW,< 2 years,RENT,LOW,debt_consolidation,AVERAGE,LOW,YES,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.977003694,0,LOW,2 - 5 years,RENT,LOW,debt_consolidation,AVERAGE,AVERAGE,NO,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.831404409,0,LOW,< 2 years,OWN,LOW,credit_card,AVERAGE,AVERAGE,NO,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.343307891,0,HIGH,6 - 9 years,RENT,HIGH,home_improvement,HIGH,AVERAGE,NO,IN PAST 2 YEARS,AVERAGE,NO,HIGH,NO
0,0.878959936,0,MEDIUM,10+ years,MORTGAGE,HIGH,debt_consolidation,LOW,LOW,NO,NEVER,AVERAGE,NO,HIGH,NO
0,0.32063666,0,MEDIUM,< 2 years,RENT,LOW,debt_consolidation,AVERAGE,AVERAGE,YES,NEVER,FEW,NO,HIGH,NO
0,0.184403569,0,HIGH,2 - 5 years,RENT,LOW,other,AVERAGE,AVERAGE,NO,MORE THAN 2 YEARS AGO,AVERAGE,NO,MEDIUM,NO
0,0.962289487,0,HIGH,6 - 9 years,RENT,MEDIUM,debt_consolidation,AVERAGE,AVERAGE,NO,NEVER,FEW,NO,MEDIUM,NO
0,0.907373439,0,LOW,2 - 5 years,RENT,LOW,car,LOW,AVERAGE,YES,NEVER,FEW,NO,MEDIUM,NO
1,0.037516917,0,LOW,10+ years,OWN,HIGH,vacation,AVERAGE,AVERAGE,YES,NEVER,MANY,NO,MEDIUM,NO
1,0.117295483,0,MEDIUM,< 2 years,RENT,LOW,credit_card,HIGH,AVERAGE,NO,NEVER,FEW,NO,HIGH,NO
0,0.286380338,0,MEDIUM,2 - 5 years,RENT,LOW,credit_card,AVERAGE,LOW,NO,MORE THAN 2 YEARS AGO,AVERAGE,NO,HIGH,NO
0,0.83958474,0,MEDIUM,2 - 5 years,RENT,HIGH,debt_consolidation,AVERAGE,LOW,YES,MORE THAN 2 YEARS AGO,AVERAGE,YES,HIGH,YES
0,0.565761282,0,LOW,2 - 5 years,RENT,MEDIUM,debt_consolidation,AVERAGE,AVERAGE,YES,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.187300789,0,MEDIUM,10+ years,RENT,MEDIUM,other,HIGH,LOW,NO,IN PAST 2 YEARS,AVERAGE,NO,MEDIUM,NO
0,0.204989001,0,HIGH,< 2 years,MORTGAGE,MEDIUM,small_business,AVERAGE,AVERAGE,YES,NEVER,FEW,NO,MEDIUM,NO
1,0.826167563,1,HIGH,2 - 5 years,MORTGAGE,MEDIUM,debt_consolidation,AVERAGE,AVERAGE,NO,IN PAST 2 YEARS,AVERAGE,NO,MEDIUM,NO
0,0.745552543,0,HIGH,6 - 9 years,MORTGAGE,MEDIUM,debt_consolidation,HIGH,AVERAGE,YES,MORE THAN 2 YEARS AGO,MANY,NO,MEDIUM,NO
1,0.051868485,0,MEDIUM,10+ years,RENT,LOW,debt_consolidation,AVERAGE,LOW,YES,MORE THAN 2 YEARS AGO,AVERAGE,NO,HIGH,NO
0,0.629804743,0,HIGH,10+ years,MORTGAGE,HIGH,debt_consolidation,AVERAGE,AVERAGE,YES,NEVER,FEW,NO,HIGH,NO
1,0.133664733,0,MEDIUM,2 - 5 years,RENT,LOW,moving,AVERAGE,LOW,YES,IN PAST 2 YEARS,FEW,NO,MEDIUM,NO
0,0.465456203,0,MEDIUM,2 - 5 years,MORTGAGE,MEDIUM,credit_card,HIGH,HIGH,YES,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.931131907,0,LOW,unemployed,MORTGAGE,LOW,debt_consolidation,AVERAGE,LOW,YES,IN PAST 2 YEARS,AVERAGE,NO,MEDIUM,NO
0,0.96034595,0,MEDIUM,6 - 9 years,MORTGAGE,HIGH,renewable_energy,AVERAGE,HIGH,YES,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.71661542,0,LOW,< 2 years,RENT,MEDIUM,other,HIGH,LOW,NO,NEVER,MANY,NO,MEDIUM,NO
1,0.451232298,1,MEDIUM,< 2 years,RENT,MEDIUM,car,LOW,AVERAGE,NO,NEVER,FEW,NO,MEDIUM,NO
0,0.393099079,0,HIGH,2 - 5 years,MORTGAGE,HIGH,debt_consolidation,LOW,AVERAGE,YES,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.865026284,0,MEDIUM,6 - 9 years,RENT,HIGH,credit_card,AVERAGE,AVERAGE,YES,IN PAST 2 YEARS,AVERAGE,NO,LOW,NO
1,0.016120307,0,LOW,2 - 5 years,MORTGAGE,HIGH,debt_consolidation,LOW,AVERAGE,NO,MORE THAN 2 YEARS AGO,FEW,NO,MEDIUM,NO
0,0.962283159,0,HIGH,10+ years,MORTGAGE,HIGH,debt_consolidation,LOW,HIGH,NO,NEVER,FEW,NO,MEDIUM,NO
0,0.792895198,0,LOW,10+ years,MORTGAGE,MEDIUM,home_improvement,HIGH,AVERAGE,YES,NEVER,AVERAGE,NO,LOW,NO
0,0.872932582,0,MEDIUM,< 2 years,RENT,HIGH,credit_card,AVERAGE,AVERAGE,NO,MORE THAN 2 YEARS AGO,AVERAGE,NO,MEDIUM,NO
1,0.781599167,1,HIGH,6 - 9 years,RENT,MEDIUM,debt_consolidation,AVERAGE,LOW,NO,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.388921253,0,LOW,< 2 years,MORTGAGE,MEDIUM,car,AVERAGE,HIGH,YES,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.757150865,0,HIGH,2 - 5 years,MORTGAGE,HIGH,home_improvement,LOW,HIGH,YES,NEVER,AVERAGE,NO,LOW,NO
1,0.859408569,1,HIGH,10+ years,MORTGAGE,MEDIUM,debt_consolidation,HIGH,LOW,YES,IN PAST 2 YEARS,MANY,NO,MEDIUM,NO
1,0.366785505,1,MEDIUM,6 - 9 years,RENT,MEDIUM,debt_consolidation,AVERAGE,AVERAGE,YES,MORE THAN 2 YEARS AGO,MANY,YES,MEDIUM,YES
